Trepa-Colinas;;;;
Iteracao;Solucao;MBF;Custo;Best
673;1 2 5 6 7 8 12 18 32 38 41 43 44 46 48 49 52 54 55 57 58 61 ;-490.832092;-422;0
674;4 6 8 10 11 12 14 15 20 22 24 35 37 42 44 45 46 50 54 56 58 59 ;-490.712158;-410;0
675;3 5 6 8 10 11 12 13 16 18 21 22 27 29 30 32 37 38 39 45 47 53 55 57 60 62 64 ;-490.921478;-632;0
676;4 7 8 15 16 20 21 24 25 31 34 36 40 42 43 57 58 59 62 64 ;-490.695251;-338;0
677;1 3 4 6 7 10 15 16 21 30 37 42 43 45 51 60 62 63 64 ;-490.443146;-320;0
678;5 6 8 11 14 15 19 20 21 22 24 34 39 40 46 54 58 60 61 62 ;-490.221252;-340;0
679;7 9 11 15 16 18 19 20 23 33 34 35 37 42 44 46 48 49 54 64 ;-490.002960;-342;0
680;5 6 8 13 16 18 21 22 31 38 41 47 52 54 55 56 58 64 ;-489.688232;-276;0
681;3 8 10 12 17 19 21 22 23 26 28 29 30 32 34 41 45 50 51 54 56 57 59 60 62 ;-489.765045;-542;0
682;2 4 7 10 16 20 21 23 24 27 28 29 30 31 36 38 40 41 42 46 47 50 56 57 60 61 64 ;-489.991211;-644;0
683;2 9 14 15 17 22 26 28 29 33 34 36 39 40 43 45 47 48 50 52 53 56 59 61 ;-490.020508;-510;0
684;3 5 8 17 19 23 25 26 28 30 36 37 38 42 44 46 47 48 50 51 53 ;-489.865509;-384;0
685;4 6 8 10 12 14 15 16 18 21 24 25 26 27 31 36 40 43 44 48 55 59 60 64 ;-489.862762;-488;0
686;2 8 11 14 17 21 22 32 34 37 42 43 45 46 48 50 52 53 55 58 61 64 ;-489.760925;-420;0
687;5 7 9 10 11 15 16 19 22 24 27 28 32 33 34 35 36 37 40 44 47 50 57 62 63 64 ;-489.915588;-596;0
688;1 3 7 9 11 13 16 17 18 21 22 24 26 28 29 30 32 41 45 49 54 55 56 61 62 ;-489.970917;-528;0
689;2 8 17 19 21 22 24 27 28 29 30 31 34 36 37 46 47 51 54 56 58 60 62 ;-489.924530;-458;0
690;6 8 13 14 18 22 23 24 26 28 29 31 32 33 35 37 39 42 44 48 49 51 52 56 59 61 63 ;-490.136230;-636;0
691;5 7 9 10 13 18 20 21 23 24 25 27 28 33 35 36 41 42 44 48 49 52 56 64 ;-490.138916;-492;0
692;4 7 11 15 16 18 21 31 36 37 42 43 44 45 52 53 54 61 ;-489.826599;-274;0
693;1 3 6 9 10 12 17 18 19 20 23 25 28 29 31 38 39 40 43 46 48 49 50 51 53 54 55 61 63 ;-490.170288;-728;0
694;1 2 8 10 17 18 21 24 27 29 31 34 38 39 40 44 46 49 51 52 55 59 63 ;-490.118164;-454;0
695;1 4 6 10 15 16 26 31 32 34 35 36 40 46 47 48 50 51 60 63 ;-489.907928;-344;0
696;3 4 7 10 15 16 18 19 21 24 26 28 33 39 41 47 48 53 56 63 ;-489.701141;-346;0
697;1 3 7 8 10 11 15 18 19 23 24 27 39 42 43 44 47 51 53 55 56 58 63 ;-489.635590;-444;0
698;1 2 4 5 7 12 14 16 26 30 34 37 44 45 51 54 56 57 58 62 63 64 ;-489.532959;-418;0
699;1 4 13 14 20 22 23 24 30 32 38 39 40 41 54 60 ;-489.138763;-214;0
700;7 9 10 13 19 27 28 35 36 42 48 51 52 55 ;-488.668579;-160;0
701;1 4 6 9 11 13 15 16 17 18 19 21 22 25 26 37 39 46 50 52 53 54 55 64 ;-488.681885;-498;0
702;1 2 3 6 8 18 25 26 27 29 35 39 40 42 45 52 56 61 63 ;-488.421661;-306;0
703;1 7 8 9 11 12 17 20 21 23 26 28 35 37 41 42 50 51 52 58 60 61 63 ;-488.378387;-458;0
704;1 2 3 7 8 11 13 17 21 23 25 26 31 32 35 41 42 50 53 55 56 58 59 60 61 62 ;-488.531250;-596;0
705;1 2 6 7 12 17 22 25 29 36 44 46 47 52 53 54 55 56 60 ;-488.275177;-308;0
706;3 5 7 11 12 14 15 16 17 20 22 37 38 39 41 43 44 47 51 54 55 56 59 60 62 64 ;-488.407928;-582;0
707;1 3 4 6 7 16 17 28 42 43 45 47 50 53 55 57 58 59 63 ;-488.158417;-312;0
708;1 2 16 20 22 23 24 25 26 28 30 34 36 37 38 39 43 49 53 58 59 ;-488.011292;-384;0
709;2 4 5 6 11 13 14 19 20 24 25 27 32 33 34 35 38 39 49 50 51 59 ;-487.898438;-408;0
710;1 4 7 13 18 24 27 31 32 37 40 41 46 50 52 53 55 56 57 58 59 ;-487.757751;-388;0
711;3 4 6 7 8 10 11 13 15 18 20 32 35 37 39 42 45 48 49 51 64 ;-487.600555;-376;0
712;3 7 8 9 11 14 15 17 21 23 30 31 37 42 43 45 48 55 56 57 61 63 ;-487.505615;-420;0
713;9 13 16 17 21 24 25 30 31 35 36 39 40 42 52 55 59 60 61 ;-487.267883;-318;0
714;1 2 9 12 13 15 17 19 24 27 28 29 32 34 37 39 40 41 46 47 49 50 52 60 ;-487.291321;-504;0
715;3 4 5 12 14 19 22 26 29 30 41 42 43 45 52 56 61 62 63 ;-487.043365;-310;0
716;1 2 5 7 22 24 27 28 29 31 40 41 43 45 46 47 48 49 53 55 58 63 ;-486.952515;-422;0
717;2 3 4 5 7 10 11 15 17 20 24 28 31 38 40 41 53 55 58 60 61 62 64 ;-486.920502;-464;0
718;1 5 6 10 12 15 16 20 22 25 27 28 29 34 35 36 40 41 49 51 52 53 54 56 57 59 61 62 64 ;-487.267395;-736;0
719;3 6 8 9 12 13 14 20 22 23 25 28 29 30 31 33 35 36 39 45 46 47 48 49 50 54 59 63 64 ;-487.621704;-742;0
720;3 7 9 12 15 20 21 22 25 27 28 33 35 37 38 40 44 47 48 49 55 57 58 62 ;-487.647217;-506;0
721;2 9 10 12 13 16 18 19 20 22 26 28 34 39 41 42 43 47 48 50 52 53 54 56 59 61 ;-487.775299;-580;0
722;1 2 4 6 9 11 15 17 18 19 20 21 23 24 29 34 36 38 39 42 43 44 45 46 47 52 55 57 62 64 ;-488.188354;-786;0
723;7 9 16 17 18 21 22 23 28 29 32 33 36 37 38 48 50 52 55 56 60 61 ;-488.094055;-420;0
724;4 5 7 9 10 18 28 32 36 40 42 43 47 52 54 55 57 58 61 62 ;-487.906067;-352;0
725;2 4 5 7 8 9 10 13 14 15 17 20 24 26 29 30 34 40 41 42 44 45 47 48 50 57 62 ;-488.099304;-628;0
726;2 3 4 6 11 12 13 14 15 16 18 19 23 24 28 30 31 36 40 41 44 45 47 48 49 51 53 59 62 ;-488.440765;-736;0
727;7 9 15 19 20 21 23 24 30 39 46 48 49 50 53 54 55 61 ;-488.140289;-270;0
728;6 7 10 11 12 13 14 15 20 23 30 35 36 37 38 41 43 45 48 49 51 52 54 60 ;-488.156586;-500;0
729;5 6 7 9 11 12 13 14 17 25 26 28 29 31 33 38 39 40 45 46 49 50 54 55 59 61 63 ;-488.351166;-630;0
730;2 8 10 11 19 20 26 27 29 31 33 37 39 40 46 52 53 56 57 59 63 ;-488.205475;-382;0
731;6 8 11 14 16 26 27 31 33 34 36 44 46 47 48 49 50 53 54 55 56 59 63 ;-488.153229;-450;0
732;2 4 5 6 13 14 15 16 22 32 37 39 41 42 43 49 50 52 54 58 59 ;-488.000000;-376;0
733;3 4 5 7 15 19 21 22 23 27 28 29 32 33 34 39 40 41 42 45 50 53 54 59 63 64 ;-488.139160;-590;0
734;1 3 6 7 10 12 16 17 18 19 23 27 36 38 39 40 42 43 46 47 50 52 53 54 57 58 59 61 ;-488.408722;-686;0
735;3 5 8 10 12 13 14 15 16 17 18 28 30 33 36 39 40 42 45 48 52 55 57 60 61 62 63 ;-488.620422;-644;0
736;2 5 7 8 11 15 19 21 23 24 25 29 30 34 35 36 38 47 49 53 56 60 62 63 ;-488.644012;-506;0
737;5 8 9 11 15 22 23 25 26 28 31 32 35 40 41 42 46 50 58 ;-488.401642;-310;0
738;6 7 10 11 12 13 16 19 20 25 26 28 30 31 32 35 41 42 43 48 51 52 54 57 59 62 ;-488.536591;-588;0
739;1 3 9 16 18 19 20 22 26 28 30 38 39 40 41 48 50 51 52 53 55 56 57 59 60 61 64 ;-488.722595;-626;0
740;2 3 7 8 11 12 13 14 15 19 20 21 24 26 27 32 33 49 52 53 54 55 61 62 63 ;-488.802704;-548;0
741;5 6 7 8 10 11 15 17 21 27 28 30 33 35 39 40 43 46 48 50 51 53 57 60 61 62 ;-488.947357;-596;0
742;2 4 12 15 18 22 23 27 30 32 34 36 37 38 40 44 45 49 54 58 60 ;-488.800537;-380;0
743;5 14 15 17 18 19 27 29 30 35 36 42 43 44 46 47 51 52 59 62 64 ;-488.643341;-372;0
744;4 16 18 22 25 26 31 37 41 44 46 47 49 51 52 53 54 57 61 64 ;-488.459686;-352;0
745;4 6 7 12 15 16 22 23 27 29 31 33 34 35 36 45 46 50 53 54 55 56 60 62 64 ;-488.531555;-542;0
746;7 11 16 20 21 23 28 29 31 32 34 37 44 46 48 51 55 56 62 63 ;-488.337799;-344;0
747;3 8 10 14 15 17 18 21 25 32 38 39 40 43 44 45 49 57 59 62 63 64 ;-488.257019;-428;0
748;1 5 6 7 11 15 21 27 28 30 34 35 36 40 42 43 48 52 55 60 ;-488.064178;-344;0
749;1 9 17 18 23 24 26 27 34 35 37 38 43 45 46 50 51 56 62 63 ;-487.877167;-348;0
750;1 2 5 6 8 11 12 14 20 21 22 25 27 33 37 46 49 50 51 54 55 56 59 61 62 ;-487.949341;-542;0
751;2 9 10 18 19 21 22 23 26 30 34 38 42 44 45 47 49 51 53 54 59 62 63 ;-487.896149;-448;0
752;7 8 11 12 14 15 18 20 21 24 26 30 40 41 42 46 47 51 52 59 ;-487.704773;-344;0
753;1 2 3 4 10 11 13 14 18 21 22 29 30 32 33 35 36 41 43 51 53 54 57 61 ;-487.699860;-484;0
754;1 2 3 4 5 6 10 11 14 15 16 19 21 24 28 29 30 32 33 34 40 43 45 49 50 51 52 54 56 59 60 64 ;-488.244019;-898;0
755;4 5 7 10 12 13 16 17 19 20 22 32 35 39 41 46 48 53 56 60 ;-488.066223;-354;0
756;4 6 13 19 20 21 25 28 33 36 39 40 41 43 45 46 47 52 53 54 56 62 64 ;-488.023804;-456;0
757;1 3 6 7 13 14 15 17 18 19 22 24 28 32 33 34 40 47 49 57 58 59 61 62 64 ;-488.097748;-544;0
758;3 6 7 10 11 12 15 17 18 20 24 26 31 33 38 39 43 44 46 50 52 53 55 56 57 58 61 63 ;-488.361481;-688;0
759;4 6 8 11 12 13 14 15 22 23 25 29 30 33 34 35 36 38 40 41 42 43 47 55 56 57 59 61 64 ;-488.677216;-728;0
760;1 4 11 15 20 26 27 30 31 35 38 43 46 47 48 49 50 51 60 61 64 ;-488.539459;-384;0
761;3 4 5 7 8 11 17 18 20 21 22 25 28 32 36 40 45 49 51 54 56 57 60 62 64 ;-488.601837;-536;0
762;4 8 9 10 13 15 16 20 28 29 30 32 36 37 43 47 49 54 57 62 ;-488.409454;-342;0
763;4 5 10 12 13 15 17 18 19 21 25 30 31 33 37 38 45 46 47 51 52 53 55 57 59 61 62 64 ;-488.668427;-686;0
764;4 5 7 19 21 23 24 25 29 30 32 35 37 38 41 45 47 49 50 52 55 64 ;-488.581146;-422;0
765;4 17 21 22 27 29 31 32 34 35 36 38 39 40 43 49 51 55 61 ;-488.334656;-300;0
766;3 12 14 18 19 22 24 29 34 36 38 40 41 42 43 44 45 46 48 50 54 57 58 61 ;-488.328979;-484;0
767;6 13 14 20 21 22 23 24 25 27 29 37 40 44 45 46 47 48 49 50 51 53 54 ;-488.276398;-448;0
768;2 4 5 6 8 12 15 16 18 30 32 34 35 37 39 40 46 47 49 50 54 55 56 58 59 62 63 64 ;-488.520844;-676;0
769;9 12 20 22 23 27 28 33 34 39 40 44 48 50 51 52 53 60 61 ;-488.288696;-310;0
770;3 5 8 21 23 33 34 36 37 39 42 43 45 46 50 52 53 55 57 58 60 61 ;-488.184418;-408;0
771;2 3 4 5 6 7 10 13 19 22 27 31 33 34 37 40 41 44 45 46 48 49 50 55 59 ;-488.256805;-544;0
772;2 6 8 16 17 19 20 23 25 32 33 35 40 44 45 47 49 52 54 55 59 62 ;-488.181335;-430;0
773;1 4 10 17 18 20 21 24 25 27 34 36 38 39 40 42 45 51 52 54 56 57 62 ;-488.137115;-454;0
774;1 3 6 11 14 23 33 34 35 36 37 38 40 42 44 45 46 47 48 49 53 56 57 58 60 61 63 ;-488.304901;-618;0
775;1 6 8 9 10 11 14 17 18 20 21 23 26 28 33 40 42 43 45 53 55 57 58 59 61 63 64 ;-488.492889;-634;0
776;1 5 7 9 12 15 22 24 26 32 34 47 52 55 59 62 63 ;-488.188141;-252;0
777;1 3 5 16 17 18 21 24 27 28 37 39 43 48 50 51 52 53 54 56 61 ;-488.046326;-378;0
778;4 8 9 10 13 21 24 25 27 28 31 34 36 38 39 44 49 53 56 58 62 ;-487.917725;-388;0
779;2 6 11 13 19 20 22 23 24 32 34 36 37 40 42 50 51 58 ;-487.643127;-274;0
780;3 4 5 9 12 13 15 16 20 23 24 26 36 38 41 44 45 50 52 62 ;-487.456421;-342;0
781;1 2 3 5 8 12 15 17 19 20 22 23 25 28 29 30 36 37 38 40 42 46 47 52 54 60 62 63 64 ;-487.782318;-742;0
782;1 2 5 13 17 18 20 21 23 25 28 30 33 35 39 41 45 50 56 57 59 60 61 64 ;-487.792847;-496;0
783;1 3 4 5 7 9 12 13 15 16 19 20 21 22 26 27 28 31 36 37 40 41 46 56 62 ;-487.856964;-538;0
784;3 8 9 11 14 17 19 25 26 27 33 34 37 38 42 44 45 50 51 59 ;-487.665802;-338;0
785;3 4 7 12 14 18 23 24 25 27 28 30 32 34 38 39 42 43 44 49 50 52 54 55 58 59 63 ;-487.857330;-638;0
786;2 4 5 6 8 17 18 24 25 26 29 31 33 36 40 41 44 46 48 52 53 54 56 60 64 ;-487.918579;-536;0
787;6 7 11 12 13 14 17 24 28 29 36 37 38 41 42 46 48 49 51 53 56 61 62 ;-487.888184;-464;0
788;2 5 8 10 11 12 15 17 23 32 34 40 43 48 50 51 55 61 64 ;-487.670044;-316;0
789;4 6 8 12 14 16 17 22 23 25 35 38 45 46 48 50 51 53 57 58 61 64 ;-487.579224;-416;0
790;4 7 10 11 15 17 18 22 23 25 27 28 29 30 31 40 41 43 44 47 49 52 56 58 62 63 64 ;-487.772156;-640;0
791;3 12 15 17 18 20 22 23 31 32 39 42 43 44 48 55 58 60 64 ;-487.542358;-306;0
792;2 5 6 7 12 15 17 19 24 26 28 31 33 39 41 42 46 49 51 52 55 56 57 59 62 ;-487.616150;-546;0
793;1 2 6 10 12 13 15 16 17 18 21 23 25 29 30 33 35 37 42 44 45 46 47 49 51 60 62 64 ;-487.858765;-680;0
794;7 13 15 17 18 20 22 33 34 38 40 42 47 48 49 51 52 53 55 59 62 63 64 ;-487.813599;-452;0
795;5 7 10 11 12 14 16 17 18 20 22 24 28 35 36 37 40 41 44 48 50 57 60 63 ;-487.831451;-502;0
796;1 3 4 6 9 10 11 13 23 24 25 27 30 32 35 36 41 45 48 49 51 56 61 62 64 ;-487.899506;-542;0
797;2 4 12 13 14 17 21 22 25 26 29 34 35 37 39 40 41 48 49 51 59 60 61 63 ;-487.922211;-506;0
798;1 2 5 6 7 9 11 12 13 15 17 20 22 23 25 28 31 35 36 38 40 42 51 54 55 58 59 64 ;-488.175446;-690;0
799;1 4 5 8 9 15 16 17 22 25 30 32 33 36 37 47 48 49 52 54 57 ;-488.030029;-372;0
800;1 8 9 10 11 22 23 28 34 35 38 44 47 49 51 52 54 57 58 60 62 ;-487.902496;-386;0
801;1 7 9 13 15 20 22 23 24 26 27 30 36 47 53 54 60 63 ;-487.640442;-278;0
802;2 4 8 10 12 14 17 18 19 20 21 23 24 25 28 30 34 38 40 44 46 48 50 51 52 53 54 57 58 64 ;-488.002502;-778;0
803;1 2 4 9 10 14 15 16 20 24 26 27 30 32 36 44 47 50 52 60 64 ;-487.853058;-368;0
804;7 8 10 11 14 15 20 21 26 27 29 34 35 38 39 40 43 45 46 47 52 53 60 62 ;-487.868164;-500;0
805;3 7 15 19 20 26 28 32 39 44 49 50 51 53 54 56 57 60 64 ;-487.634796;-300;0
806;1 2 5 8 11 14 17 19 21 26 28 35 42 43 45 50 53 54 58 60 61 63 64 ;-487.602966;-462;0
807;1 4 5 6 8 11 18 19 25 26 28 30 31 33 35 37 39 49 50 51 53 56 60 61 ;-487.623291;-504;0
808;2 5 10 12 15 16 21 23 25 30 34 38 49 51 53 55 56 58 59 60 61 ;-487.492584;-382;0
809;1 4 6 11 14 16 18 27 34 37 39 40 42 45 47 49 52 55 57 59 60 62 ;-487.423981;-432;0
810;3 4 8 11 13 14 16 17 19 25 28 31 34 35 38 40 41 46 48 50 54 56 59 64 ;-487.441986;-502;0
811;1 2 4 5 13 15 17 18 19 22 26 27 30 32 41 46 54 56 57 59 63 64 ;-487.351410;-414;0
812;3 4 5 7 8 10 15 18 19 20 24 26 28 29 30 31 32 38 39 41 45 47 50 53 54 56 57 58 60 62 ;-487.714294;-782;0
813;8 9 10 13 16 17 23 26 27 33 35 38 39 42 44 52 55 62 ;-487.466187;-286;0
814;3 4 10 13 17 18 20 21 22 23 25 27 28 38 40 43 44 45 46 48 50 52 55 64 ;-487.484039;-502;0
815;4 5 9 10 16 26 27 28 30 34 40 41 48 49 50 53 57 58 59 60 61 63 ;-487.391418;-412;0
816;2 5 15 19 21 22 24 25 30 31 33 35 36 38 40 41 42 43 45 47 48 49 52 63 ;-487.414215;-506;0
817;2 7 12 13 18 20 23 27 28 30 32 35 38 43 44 46 47 51 52 55 56 57 58 59 64 ;-487.485931;-546;0
818;1 4 7 8 13 14 15 27 30 35 37 39 40 43 45 55 58 61 63 64 ;-487.308075;-342;0
819;3 5 6 9 10 15 18 19 22 26 27 29 31 32 33 37 41 42 46 47 48 49 52 55 59 ;-487.387054;-552;0
820;1 2 3 4 9 13 18 24 30 36 37 39 40 42 43 44 45 49 50 51 54 57 60 ;-487.356110;-462;0
821;1 2 8 9 10 14 16 20 23 27 29 33 35 37 40 42 44 47 54 56 57 60 61 ;-487.334961;-470;0
822;1 3 6 8 9 12 16 18 25 26 27 32 34 35 36 37 38 39 42 44 48 50 51 52 59 61 ;-487.454987;-586;0
823;2 3 5 7 8 9 13 18 20 21 27 33 38 43 44 45 48 49 56 59 61 ;-487.336578;-390;0
824;7 8 11 12 17 18 19 21 23 28 30 36 39 45 50 51 53 55 56 57 ;-487.162628;-344;0
825;1 2 4 6 7 8 10 12 15 18 22 25 27 28 30 34 36 38 40 41 42 43 45 46 50 53 54 55 56 59 ;-487.517578;-780;0
826;2 3 7 10 11 13 20 21 23 31 33 34 37 40 43 45 47 50 55 56 60 61 62 64 ;-487.539948;-506;0
827;1 11 13 19 22 23 25 28 30 34 36 38 39 45 46 47 48 49 52 53 57 61 62 63 64 ;-487.613068;-548;0
828;2 6 8 9 18 19 32 33 35 36 37 41 42 43 49 50 52 54 55 56 58 59 60 ;-487.572449;-454;0
829;3 5 6 7 14 19 22 25 26 29 31 34 36 50 53 54 56 58 59 60 62 ;-487.440277;-378;0
830;2 4 5 6 8 11 12 13 14 16 19 26 28 29 30 31 32 34 36 38 41 48 51 52 53 54 57 59 62 63 64 ;-487.862640;-838;0
831;3 6 9 17 19 21 24 26 29 33 34 36 39 41 44 46 48 51 54 59 62 63 64 ;-487.838745;-468;0
832;1 2 3 4 5 12 19 27 28 31 38 40 42 46 49 50 59 60 ;-487.576935;-270;0
833;6 8 15 18 23 25 27 29 30 33 34 35 38 42 43 45 47 51 52 53 54 55 59 63 ;-487.591827;-500;0
834;1 4 5 6 7 11 13 17 20 21 23 25 27 28 29 31 32 34 36 40 46 52 55 57 58 59 60 61 ;-487.820129;-678;0
835;2 8 9 11 13 20 22 25 28 36 37 38 41 44 49 50 51 55 56 57 60 62 ;-487.750885;-430;0
836;3 4 5 6 8 10 11 13 16 18 20 21 24 25 27 31 34 45 46 47 52 57 58 61 62 63 64 ;-487.933014;-640;0
837;2 3 5 6 8 10 14 18 25 28 29 30 33 34 35 38 41 45 46 47 51 52 53 56 59 61 62 63 ;-488.169647;-686;0
838;1 2 4 6 9 11 15 26 30 34 35 39 43 45 48 51 52 53 55 57 58 59 60 62 64 ;-488.233887;-542;0
839;3 5 9 11 22 27 28 31 34 37 38 40 42 44 49 50 52 57 ;-487.980927;-276;0
840;6 17 21 23 24 25 26 29 43 47 50 53 55 57 59 60 ;-487.649994;-210;0
841;1 3 4 5 6 8 9 10 11 13 17 19 20 22 23 27 28 29 32 34 35 36 41 42 44 46 49 50 51 52 59 61 64 ;-488.206909;-956;0
842;2 5 6 7 8 11 12 13 14 15 16 26 30 37 39 40 41 43 49 52 57 58 61 ;-488.156769;-446;0
843;3 7 8 10 14 15 20 21 22 23 26 27 28 30 32 35 40 43 44 45 49 51 53 54 56 57 64 ;-488.336884;-640;0
844;1 2 5 9 11 14 16 18 21 23 27 31 32 34 37 38 40 42 47 51 53 59 60 62 ;-488.355438;-504;0
845;1 2 12 13 14 19 20 21 23 30 36 37 39 40 41 44 53 55 57 60 61 ;-488.227234;-380;0
846;3 6 8 10 11 12 13 15 21 22 25 27 29 31 35 38 39 40 41 42 52 54 62 64 ;-488.236420;-496;0
847;6 10 11 13 17 18 20 22 24 27 35 37 38 40 43 48 50 52 53 54 55 ;-488.103882;-376;0
848;2 3 4 8 11 13 16 17 18 19 20 25 30 34 35 36 41 44 48 49 52 56 57 63 ;-488.113220;-496;0
849;1 7 8 10 16 17 21 22 23 24 25 27 28 30 35 37 39 45 46 50 54 55 57 63 ;-488.129578;-502;0
850;2 5 7 9 10 11 13 14 19 20 21 25 28 29 33 34 40 41 44 47 48 49 53 55 ;-488.143524;-500;0
851;2 4 6 7 9 10 11 14 18 20 24 26 28 38 39 41 42 44 48 50 51 52 55 58 59 61 62 63 ;-488.371338;-682;0
852;1 2 3 7 10 11 13 14 16 18 19 20 21 31 32 34 38 39 42 53 56 59 60 64 ;-488.389679;-504;0
853;5 6 9 13 15 18 19 21 22 24 27 29 31 33 38 48 49 53 55 56 61 62 63 ;-488.344666;-450;0
854;2 4 7 9 11 16 18 21 27 29 31 34 35 37 47 49 51 53 54 59 60 62 ;-488.271667;-426;0
855;5 6 7 9 13 16 19 22 23 25 26 29 31 34 35 43 45 47 48 51 54 55 56 57 58 ;-488.334503;-542;0
856;3 4 5 12 14 15 20 23 25 26 27 29 32 35 38 43 50 55 59 63 ;-488.177582;-354;0
857;3 4 5 10 11 13 15 16 19 20 23 26 27 32 33 34 36 38 42 46 48 51 53 56 57 59 61 64 ;-488.413055;-690;0
858;1 2 3 4 5 13 14 17 18 24 25 31 32 34 36 37 38 40 42 43 44 47 48 50 51 52 53 56 57 58 59 60 ;-488.885773;-894;0
859;2 3 11 16 18 19 21 24 28 30 31 38 40 42 44 45 49 52 59 62 64 ;-488.789276;-406;0
860;2 4 5 11 13 16 17 18 19 20 23 25 27 29 33 34 39 42 50 55 59 60 63 ;-488.748840;-454;0
861;6 12 18 19 24 25 27 30 31 32 33 41 45 52 57 58 60 61 63 ;-488.538910;-308;0
862;1 6 12 13 14 15 16 17 20 21 24 27 32 43 44 45 46 48 50 53 58 ;-488.410675;-378;0
863;2 3 4 5 8 10 11 15 16 17 20 25 26 28 29 34 35 37 40 44 46 47 54 56 57 58 61 63 ;-488.653534;-698;0
864;3 4 7 8 9 12 13 15 18 20 27 30 32 33 36 37 38 40 42 44 50 51 55 60 ;-488.673615;-506;0
865;2 7 11 19 22 27 28 32 39 41 45 50 53 54 57 59 60 ;-488.390747;-244;0
866;1 4 5 6 8 10 15 19 20 21 23 30 32 33 37 39 40 43 45 46 49 54 59 64 ;-488.415710;-510;0
867;2 3 5 8 9 11 16 17 19 24 29 31 34 35 38 40 43 44 45 47 50 52 55 57 58 62 64 ;-488.609009;-656;0
868;1 3 4 7 8 14 15 20 30 32 33 36 38 39 44 46 47 48 51 53 54 59 60 61 62 64 ;-488.716583;-582;0
869;2 5 7 8 15 19 20 25 37 39 40 42 49 53 55 63 ;-488.398163;-212;0
870;1 5 6 10 17 18 19 21 23 24 26 28 30 31 33 37 40 41 43 48 50 53 58 ;-488.358612;-454;0
871;2 4 6 9 10 19 25 26 28 29 30 34 36 42 44 52 57 60 61 ;-488.133179;-292;0
872;1 3 4 8 10 16 22 23 24 32 34 36 39 41 43 44 47 48 52 54 56 59 ;-488.045868;-412;0
873;1 2 5 6 7 9 10 14 19 22 23 24 25 35 37 38 40 43 46 48 51 52 55 56 57 59 60 62 ;-488.258881;-674;0
874;1 2 3 7 9 11 13 18 19 21 23 27 31 37 38 39 42 44 46 47 54 57 58 62 63 64 ;-488.368408;-584;0
875;1 3 6 7 8 9 11 12 15 16 18 22 24 25 27 32 44 46 50 54 55 59 ;-488.276581;-408;0
876;2 6 8 10 11 14 18 20 23 33 36 40 42 48 49 55 56 61 62 63 ;-488.111877;-344;0
877;2 3 5 6 10 13 14 15 22 25 26 27 31 36 41 45 46 48 56 58 59 62 63 ;-488.075256;-456;0
878;4 6 8 12 16 18 21 23 25 27 30 34 38 39 42 43 44 46 50 57 58 60 64 ;-488.041016;-458;0
879;1 6 7 9 11 12 14 20 21 23 24 25 28 29 33 36 37 38 41 43 48 51 53 54 55 58 63 ;-488.218445;-644;0
880;2 4 9 14 16 22 24 26 29 36 41 47 51 56 58 59 60 61 62 64 ;-488.059082;-348;0
881;3 4 5 9 10 11 13 14 16 18 19 20 21 24 27 28 29 30 31 33 34 42 43 46 55 57 59 62 ;-488.281494;-684;0
882;1 4 7 10 11 12 13 19 20 21 24 32 34 36 41 42 47 48 50 53 54 56 62 64 ;-488.299316;-504;0
883;1 2 4 10 13 16 19 21 27 31 33 35 41 42 44 50 53 54 56 57 59 62 64 ;-488.271790;-464;0
884;2 3 4 5 8 9 10 12 14 18 19 21 22 24 25 26 27 30 31 40 41 42 43 44 45 48 49 51 53 54 62 ;-488.671936;-842;0
885;1 2 4 8 10 11 13 17 24 31 35 37 38 39 40 42 43 53 55 57 58 59 61 ;-488.637299;-458;0
886;3 4 8 9 10 13 15 20 22 30 39 42 44 46 53 54 58 ;-488.363434;-246;0
887;2 7 9 12 16 19 21 24 25 33 35 38 41 44 47 49 50 54 55 59 60 64 ;-488.304382;-436;0
888;3 4 5 6 7 13 21 27 29 34 36 37 43 45 46 47 50 53 54 59 ;-488.130646;-334;0
889;2 4 5 7 8 10 13 16 17 22 24 25 27 30 31 32 33 35 37 39 42 46 52 53 57 59 60 ;-488.301453;-640;0
890;6 7 11 24 26 27 28 29 36 37 40 43 46 48 49 51 55 58 59 60 ;-488.143829;-348;0
891;11 12 13 16 21 25 35 36 38 40 42 44 45 49 50 51 54 58 59 62 63 ;-488.022461;-380;0
892;5 7 8 19 24 33 43 50 51 52 53 60 ;-487.607635;-118;0
893;2 3 4 8 9 12 14 15 20 21 22 23 24 27 29 32 33 54 55 56 59 61 63 ;-487.576721;-460;0
894;4 6 10 11 12 15 16 17 20 22 24 27 29 30 31 32 34 39 43 44 45 48 49 52 53 54 60 ;-487.744965;-638;0
895;6 10 11 13 18 20 22 23 26 31 33 36 38 39 42 44 50 54 55 58 59 64 ;-487.673737;-424;0
896;1 2 6 7 9 10 13 14 15 19 21 22 23 24 27 29 30 32 34 36 38 41 42 43 44 46 48 49 52 53 59 60 64 ;-488.187500;-948;0
897;1 2 5 8 13 14 18 26 28 31 33 34 36 39 41 42 49 50 52 55 57 58 64 ;-488.147156;-452;0
898;5 6 11 15 20 22 26 27 28 31 34 38 39 40 41 44 47 49 51 54 58 59 61 64 ;-488.171478;-510;0
