Trepa-Colinas;;;;
Iteracao;Solucao;MBF;Custo;Best
660;3 7 11 14 15 16 17 20 30 31 32 33 34 35 39 41 42 45 47 50 51 55 62 ;-509.681824;-450;0
661;4 8 11 20 24 29 35 37 39 43 45 47 49 52 53 54 56 57 63 ;-509.364594;-300;0
662;2 3 7 16 17 18 19 22 23 25 26 27 30 32 33 35 39 41 42 43 51 52 59 ;-509.265869;-444;0
663;2 3 5 7 9 13 14 15 16 19 20 26 27 30 32 33 35 37 38 39 40 41 47 48 51 52 55 59 ;-509.514343;-674;0
664;1 2 6 7 8 10 17 18 21 22 23 29 30 31 32 35 36 37 39 45 47 49 50 52 53 55 60 61 63 ;-509.828308;-718;0
665;3 15 17 18 21 22 30 32 35 36 37 38 46 47 48 52 54 60 62 ;-509.515778;-302;0
666;9 10 13 17 20 22 24 26 28 29 30 32 33 37 38 39 40 41 42 49 51 52 54 55 56 57 58 59 60 62 64 ;-509.981995;-820;0
667;1 2 9 10 14 15 16 18 19 23 24 25 26 27 28 29 30 32 33 34 35 36 47 48 49 61 63 64 ;-510.224884;-672;0
668;1 4 7 8 9 12 13 15 16 19 21 23 24 27 28 31 32 33 40 42 43 44 46 49 50 51 52 57 63 ;-510.559875;-734;0
669;3 9 14 15 16 32 34 35 36 38 40 41 42 45 46 47 48 49 50 51 53 56 58 59 61 63 64 ;-510.723480;-620;0
670;1 2 16 18 22 24 25 28 32 34 35 36 37 38 39 40 44 45 46 56 ;-510.459686;-334;0
671;2 7 12 15 17 24 28 29 30 31 32 34 36 38 39 40 43 44 45 47 49 54 55 56 57 62 ;-510.569305;-584;0
672;9 11 13 15 16 17 18 20 21 22 23 25 29 30 33 34 35 36 37 38 39 40 41 45 50 52 54 61 63 ;-510.880951;-720;0
673;3 9 13 14 16 18 19 24 25 26 27 29 31 32 33 37 39 40 45 48 51 52 55 56 57 58 59 ;-511.054993;-628;0
674;1 3 4 6 8 11 19 23 25 27 29 30 35 36 38 39 43 46 48 55 56 62 64 ;-510.961426;-448;0
675;7 11 12 13 14 16 17 24 26 32 34 36 38 39 40 41 43 44 45 50 57 59 63 64 ;-510.945190;-500;0
676;4 11 17 19 25 26 28 35 36 38 41 43 45 46 47 49 51 62 ;-510.585785;-268;0
677;2 3 4 6 7 8 9 11 12 15 16 19 20 28 31 32 33 34 36 44 47 49 51 52 53 54 59 ;-510.747406;-620;0
678;7 12 13 15 17 18 19 20 21 22 29 34 35 42 44 46 57 61 62 63 64 ;-510.548676;-376;0
679;1 5 6 7 9 11 13 17 30 34 36 38 40 41 42 45 47 49 51 52 54 57 61 63 64 ;-510.589111;-538;0
680;3 5 7 10 11 12 16 17 18 19 20 22 23 24 25 27 31 33 39 41 43 49 50 51 52 53 57 61 63 ;-510.902954;-724;0
681;1 2 6 7 15 16 17 18 22 24 25 26 32 34 35 37 38 39 41 42 54 57 58 60 64 ;-510.933929;-532;0
682;2 6 13 14 17 18 20 24 25 27 29 30 31 42 45 46 47 50 59 60 62 64 ;-510.782990;-408;0
683;1 2 3 4 5 6 16 22 27 30 33 34 35 38 43 47 54 59 60 62 63 ;-510.571014;-366;0
684;10 11 12 15 17 22 26 29 32 35 36 38 39 40 42 44 45 47 48 55 57 59 60 61 63 64 ;-510.675446;-582;0
685;1 5 11 12 13 14 21 27 28 32 33 34 36 37 39 40 41 44 45 46 48 54 58 63 ;-510.654022;-496;0
686;5 8 18 19 21 22 27 29 33 34 36 37 39 40 42 45 47 50 51 54 61 64 ;-510.513123;-414;0
687;1 6 7 8 9 11 15 17 26 27 33 37 41 43 44 49 53 54 58 ;-510.206696;-300;0
688;3 11 13 14 15 19 22 27 30 33 34 37 40 41 42 43 44 49 51 53 58 59 ;-510.058136;-408;0
689;1 3 5 6 13 15 16 18 19 22 23 26 27 28 29 35 36 40 42 44 47 48 52 55 58 59 61 62 63 64 ;-510.464447;-790;0
690;3 4 7 8 9 11 12 15 16 19 22 23 24 27 28 30 32 33 35 36 39 45 46 47 48 50 53 54 60 61 62 63 64 ;-511.086945;-940;0
691;2 3 4 5 9 11 15 16 19 22 25 29 31 35 36 38 43 44 47 48 49 51 54 57 61 62 63 64 ;-511.325623;-676;0
692;1 2 7 9 11 12 13 16 20 23 30 33 35 36 37 40 43 44 45 49 51 54 57 58 60 ;-511.378601;-548;0
693;5 10 13 21 23 28 31 32 38 40 41 42 43 45 46 48 53 56 58 59 61 64 ;-511.232330;-410;0
694;1 3 5 10 12 15 20 26 27 29 30 32 42 45 46 48 55 56 58 60 62 64 ;-511.095093;-416;0
695;4 5 8 10 11 14 18 22 31 32 34 38 40 41 43 48 50 51 52 54 ;-510.857544;-346;0
696;3 5 6 9 11 12 15 17 19 20 22 25 27 28 43 45 48 49 51 52 59 61 ;-510.709778;-408;0
697;6 7 9 11 14 17 18 21 25 26 29 31 32 37 38 41 42 43 46 58 59 ;-510.510773;-372;0
698;2 5 7 10 11 12 14 15 16 19 20 21 23 24 27 28 32 35 40 41 44 46 47 48 51 56 58 59 60 63 ;-510.896851;-780;0
699;2 3 4 11 16 22 34 36 42 43 44 47 49 51 56 57 58 59 60 61 63 ;-510.692413;-368;0
700;1 3 5 6 8 9 16 18 21 23 25 29 31 39 43 47 49 50 52 55 57 60 61 64 ;-510.677155;-500;0
701;4 5 6 12 14 27 28 34 35 39 42 44 49 51 53 58 59 63 ;-510.339508;-274;0
702;1 2 3 5 8 10 15 16 20 24 34 35 36 42 43 44 48 50 51 52 54 56 58 59 61 64 ;-510.435883;-578;0
703;1 2 4 5 7 8 9 13 14 18 21 22 23 24 29 31 35 37 38 39 45 50 51 52 54 55 56 58 59 61 ;-510.810822;-774;0
704;1 6 8 15 17 20 22 24 25 29 31 32 35 36 40 41 42 43 44 47 48 50 52 54 55 56 61 63 ;-511.042603;-674;0
705;1 2 3 4 6 8 10 12 14 16 24 36 41 42 43 47 50 56 57 59 ;-510.785828;-330;0
706;1 10 12 13 14 15 19 24 25 26 27 28 29 31 32 34 36 37 42 44 47 48 49 53 57 58 63 64 ;-511.019836;-676;0
707;4 6 8 11 13 14 18 20 21 23 25 27 29 30 32 40 41 44 46 48 49 60 62 ;-510.947662;-460;0
708;1 2 5 6 7 9 10 19 25 26 30 36 37 40 42 46 48 49 52 53 54 56 61 63 ;-510.929382;-498;0
709;1 12 13 18 20 21 22 24 25 26 28 29 32 33 37 46 50 51 53 55 57 59 60 61 62 ;-510.964752;-536;0
710;4 5 6 7 8 12 13 15 27 30 35 36 38 39 40 45 46 47 50 52 57 58 59 62 ;-510.929565;-486;0
711;4 5 7 8 9 10 16 18 19 21 22 23 25 29 33 36 37 39 41 44 47 48 50 57 58 59 60 61 62 63 ;-511.316467;-786;0
712;3 4 5 6 7 8 9 10 11 12 15 16 25 27 28 30 34 36 39 41 42 50 54 57 59 61 62 63 ;-511.542145;-672;0
713;2 3 4 6 7 8 18 22 23 24 25 26 29 32 34 37 38 41 42 45 46 47 48 50 57 58 64 ;-511.691437;-618;0
714;3 6 11 12 14 18 21 23 24 25 27 30 38 40 41 45 50 53 54 58 62 63 ;-511.565826;-422;0
715;1 2 3 4 5 6 13 14 15 16 21 22 30 32 36 38 42 43 45 46 54 59 60 63 64 ;-511.591614;-530;0
716;1 2 3 4 5 6 13 15 17 19 20 23 25 29 30 31 34 48 49 51 54 55 57 59 61 62 ;-511.681549;-576;0
717;2 3 4 9 10 11 15 16 18 25 27 29 33 34 35 37 38 39 50 51 52 58 62 64 ;-511.654114;-492;0
718;1 6 9 10 12 14 16 17 25 31 38 42 46 50 58 61 62 64 ;-511.309204;-264;0
719;3 4 5 6 9 11 13 14 15 19 21 23 25 27 31 32 33 34 35 37 43 47 48 53 60 ;-511.337982;-532;0
720;3 4 6 7 8 11 13 15 18 19 20 21 23 25 30 31 34 35 36 37 39 40 41 44 45 47 51 53 55 57 61 63 ;-511.861115;-888;0
721;3 6 7 20 22 25 28 34 38 39 43 45 47 49 53 54 55 56 60 61 63 ;-511.669891;-374;0
722;1 2 3 6 9 13 14 18 19 20 21 22 25 27 28 30 31 33 34 35 38 40 41 47 54 62 64 ;-511.831024;-628;0
723;8 10 19 20 24 28 35 36 37 38 39 40 41 47 51 52 54 56 57 64 ;-511.579529;-330;0
724;2 6 9 10 11 12 13 15 18 19 22 24 25 27 29 31 34 37 41 45 47 60 61 ;-511.486176;-444;0
725;1 3 5 10 11 14 16 21 22 23 24 41 42 43 45 48 49 54 56 57 61 64 ;-511.348969;-412;0
726;3 4 5 6 7 9 10 11 14 23 24 25 26 29 31 32 35 37 38 43 48 53 56 57 61 62 63 64 ;-511.578522;-678;0
727;1 2 3 4 6 8 9 10 13 18 19 24 27 38 52 62 ;-511.160950;-208;0
728;1 2 3 4 11 13 16 17 18 19 26 27 33 35 36 42 46 48 51 56 59 62 64 ;-511.074188;-448;0
729;7 9 10 17 21 23 34 37 42 43 44 48 49 58 59 60 62 63 ;-510.746216;-272;0
730;4 7 9 10 11 14 16 17 18 20 25 26 31 32 33 38 39 41 42 47 50 53 54 55 56 58 59 60 61 62 64 ;-511.208221;-848;0
731;1 2 5 6 9 10 11 13 15 17 25 28 29 33 34 35 36 37 39 42 43 44 52 53 55 56 57 59 61 62 63 ;-511.644318;-830;0
732;1 4 7 9 12 15 23 24 28 29 32 33 36 42 46 50 52 60 ;-511.322418;-276;0
733;1 9 10 11 13 15 17 20 27 28 29 31 32 41 44 47 48 58 59 60 62 ;-511.126862;-368;0
734;10 17 18 20 23 30 34 43 44 45 46 47 52 56 58 59 60 62 63 64 ;-510.888275;-336;0
735;1 8 9 10 11 16 18 19 20 26 27 28 31 35 41 42 43 45 48 51 56 61 ;-510.753754;-412;0
736;1 9 10 17 18 19 20 24 25 26 31 39 45 46 48 54 63 ;-510.385864;-240;0
737;2 3 4 10 12 14 15 16 22 30 31 35 36 40 41 42 43 46 47 48 54 55 61 62 63 64 ;-510.466766;-570;0
738;2 3 9 10 11 12 18 19 25 33 34 40 41 44 45 50 58 60 61 62 64 ;-510.276428;-370;0
739;4 5 6 7 19 20 22 26 27 28 29 33 34 36 37 38 39 44 47 50 51 53 54 57 58 62 ;-510.376190;-584;0
740;1 8 9 10 12 15 16 17 18 22 25 26 32 34 35 36 37 42 46 53 54 55 56 57 58 62 63 64 ;-510.605408;-680;0
741;2 3 4 5 6 10 13 14 16 17 18 19 21 26 29 30 37 38 40 48 50 51 55 56 57 59 60 61 ;-510.831299;-678;0
742;1 2 3 11 12 14 15 16 17 18 19 32 33 35 36 37 39 46 47 48 49 50 51 53 54 61 62 64 ;-511.040436;-666;0
743;2 6 9 10 11 12 13 14 18 20 25 31 40 44 48 51 52 58 59 61 62 ;-510.861359;-378;0
744;1 2 4 10 11 12 15 16 18 20 23 24 25 26 28 38 45 48 52 60 64 ;-510.669342;-368;0
745;4 5 9 12 13 14 15 17 20 24 25 26 27 28 29 34 37 41 47 50 51 52 55 56 59 60 63 ;-510.829529;-630;0
746;1 2 4 5 6 8 15 20 22 24 25 29 30 32 33 34 37 44 46 51 52 53 54 64 ;-510.809662;-496;0
747;1 3 4 9 11 13 14 16 20 23 27 31 32 38 39 40 42 43 48 50 52 55 56 57 63 ;-510.854095;-544;0
748;2 3 15 17 19 20 22 26 30 32 33 34 37 38 40 43 45 47 49 54 57 58 61 62 64 ;-510.890381;-538;0
749;1 4 8 10 11 12 13 14 17 25 27 28 33 36 40 45 48 50 53 56 58 59 ;-510.769012;-420;0
750;1 2 4 7 10 12 13 15 17 18 19 20 21 22 23 24 29 35 37 38 42 45 47 52 53 54 61 ;-510.917328;-622;0
751;8 9 11 12 15 16 17 19 21 26 29 31 36 40 46 60 61 64 ;-510.604523;-276;0
752;2 6 8 12 15 16 17 21 22 27 28 29 40 42 52 54 56 58 59 60 61 62 63 ;-510.523926;-450;0
753;2 3 4 6 9 11 12 14 16 18 20 24 26 27 28 33 34 35 39 41 43 47 49 50 54 55 57 58 ;-510.735718;-670;0
754;7 12 14 15 16 18 20 21 22 23 24 31 36 40 44 46 48 50 52 53 60 62 64 ;-510.641907;-440;0
755;4 8 9 10 11 12 13 15 17 21 24 32 41 42 44 45 46 48 57 59 60 62 64 ;-510.550995;-442;0
756;3 4 7 9 11 15 17 19 20 23 27 29 30 31 32 33 36 37 40 45 47 48 49 51 53 54 57 59 64 ;-510.838623;-728;0
757;2 4 5 9 11 12 14 21 23 26 33 38 44 45 46 48 49 50 52 58 59 61 ;-510.726563;-426;0
758;3 4 7 10 11 12 19 23 32 34 36 38 39 40 41 44 49 51 52 62 ;-510.496033;-336;0
759;3 5 11 13 17 19 26 30 34 35 36 43 45 46 49 50 52 53 54 55 56 57 58 59 61 62 ;-510.579712;-574;0
760;5 8 9 12 13 18 21 25 26 29 30 33 35 37 39 46 50 51 52 55 56 57 61 62 64 ;-510.613159;-536;0
761;1 2 4 5 9 10 13 16 21 25 29 30 32 37 43 48 53 54 57 62 ;-510.378448;-332;0
762;2 3 6 8 17 22 23 24 30 31 32 33 34 38 42 44 46 48 52 58 60 ;-510.194214;-370;0
763;5 8 9 10 12 13 16 18 21 22 27 29 41 43 44 47 50 52 55 56 60 ;-510.018341;-376;0
764;1 2 4 5 6 9 10 20 22 25 27 28 30 32 35 36 37 38 41 46 53 57 ;-509.884827;-408;0
765;3 5 6 11 12 14 18 19 21 23 24 27 32 35 38 40 41 43 45 46 53 61 63 64 ;-509.866669;-496;0
766;2 4 9 10 11 12 17 18 20 24 26 27 28 30 33 34 35 36 37 39 44 46 51 52 53 57 59 61 ;-510.080933;-674;0
767;3 5 10 16 21 22 29 30 37 38 40 41 42 43 45 46 47 53 54 57 58 59 64 ;-510.002594;-450;0
768;2 6 7 11 13 15 16 22 25 26 27 28 29 30 31 34 39 42 44 47 48 58 60 61 62 64 ;-510.080719;-570;0
769;1 2 5 11 15 16 18 19 20 21 23 25 27 28 29 31 33 38 40 51 52 53 59 60 ;-510.052002;-488;0
770;1 3 4 5 6 16 19 23 30 32 34 37 38 39 40 42 46 48 54 55 58 60 ;-509.922089;-410;0
771;3 5 13 14 15 17 18 25 26 29 30 36 39 40 44 45 47 48 49 50 55 58 61 62 ;-509.891052;-486;0
772;2 5 6 8 9 12 15 17 19 27 30 34 39 40 41 42 49 50 51 53 54 57 60 ;-509.831604;-464;0
773;7 8 10 16 20 23 25 29 38 42 45 46 53 54 55 56 57 62 ;-509.523926;-272;0
774;1 11 15 19 21 23 24 25 35 37 38 51 54 56 61 63 ;-509.147278;-218;0
775;1 2 3 6 8 12 14 16 18 20 24 27 28 29 30 32 38 40 41 43 47 48 60 ;-509.065796;-446;0
776;3 5 7 13 15 22 28 30 31 32 33 34 35 36 38 41 42 47 48 49 50 52 54 57 59 61 ;-509.162384;-584;0
777;1 2 11 14 17 19 22 23 25 29 34 36 37 38 39 42 44 46 49 50 52 53 54 58 60 61 62 ;-509.310181;-624;0
778;1 2 3 4 6 7 8 10 11 12 13 14 23 24 29 34 35 36 41 43 47 53 61 ;-509.223663;-442;0
779;1 4 5 6 7 8 10 18 20 21 22 23 24 29 32 33 36 37 38 39 40 42 43 45 47 49 50 54 55 57 58 62 64 ;-509.789459;-950;0
780;5 9 13 15 17 26 29 30 35 39 42 48 53 54 55 58 59 61 63 64 ;-509.574371;-342;0
781;1 3 6 10 13 20 23 24 26 28 29 31 32 34 35 40 41 42 45 48 51 52 54 58 61 ;-509.623566;-548;0
782;1 2 3 4 5 6 7 9 13 14 15 20 27 33 35 36 38 41 44 45 46 55 57 59 60 61 ;-509.705872;-574;0
783;4 10 12 14 16 17 18 19 20 21 23 24 25 27 31 33 45 46 54 56 57 59 ;-509.575989;-408;0
784;6 9 10 11 12 18 23 26 28 38 39 44 50 51 52 53 54 55 56 61 63 ;-509.395416;-368;0
785;4 6 8 12 13 17 24 26 27 28 29 31 34 36 38 40 42 46 53 54 56 58 60 61 ;-509.370697;-490;0
786;4 5 6 11 12 18 21 22 24 27 28 29 40 45 48 49 51 52 54 60 64 ;-509.206116;-380;0
787;5 18 20 21 22 25 26 27 28 33 34 35 39 43 48 51 53 54 55 ;-508.940277;-300;0
788;4 5 9 12 13 15 16 19 21 24 26 28 37 41 45 47 48 49 52 55 56 60 62 63 64 ;-508.979706;-540;0
789;2 3 5 7 10 12 14 15 19 27 28 33 34 35 36 37 38 39 40 41 45 46 51 53 55 57 58 59 62 ;-509.249695;-722;0
790;2 6 10 14 16 22 25 29 30 32 33 34 37 38 39 40 45 46 48 54 61 62 ;-509.098724;-390;0
791;3 5 11 12 14 17 21 24 29 30 34 35 36 40 41 43 45 46 49 50 51 53 54 55 56 ;-509.132751;-536;0
792;3 7 8 9 11 19 20 21 22 23 24 25 30 36 38 39 42 45 50 51 54 ;-508.967163;-378;0
793;1 2 9 21 22 27 31 32 36 38 40 41 44 45 46 52 53 54 56 57 60 61 63 64 ;-508.940735;-488;0
794;6 9 10 11 12 14 16 18 21 22 23 24 28 29 34 36 38 41 44 46 55 57 ;-508.816132;-410;0
795;2 4 6 10 11 12 18 20 21 22 27 28 31 36 38 40 41 44 45 46 49 50 51 52 53 57 58 60 61 62 ;-509.147156;-772;0
796;5 7 8 14 16 17 19 21 23 26 36 37 44 47 48 52 53 57 58 60 63 64 ;-509.020111;-408;0
797;1 2 4 5 6 7 8 9 11 12 15 16 22 28 29 30 31 34 35 37 38 39 41 47 50 54 59 63 64 ;-509.292358;-726;0
798;1 2 3 4 7 8 10 15 16 19 23 24 28 29 30 31 32 36 37 42 45 47 51 53 54 56 62 ;-509.441101;-628;0
799;1 2 3 14 15 16 19 22 27 30 31 32 33 34 35 36 41 42 44 45 48 49 51 53 55 58 59 61 64 ;-509.714630;-728;0
800;2 3 5 6 8 10 13 14 15 20 21 25 27 29 35 39 47 50 51 52 54 55 58 59 60 64 ;-509.809998;-586;0
801;11 12 14 16 18 19 20 22 23 27 34 35 36 42 43 45 46 48 50 51 52 54 56 60 64 ;-509.835205;-530;0
802;1 3 5 6 7 10 12 14 15 16 17 19 21 22 24 26 27 28 30 32 33 37 38 41 42 46 48 50 54 58 ;-510.157104;-768;0
803;5 6 7 11 15 16 22 24 25 36 37 40 44 47 52 54 56 60 62 ;-509.897888;-302;0
804;1 2 6 8 11 14 16 17 19 20 21 29 32 44 45 46 51 52 56 57 59 61 ;-509.781097;-416;0
805;2 4 5 6 9 10 12 20 22 26 30 34 37 38 40 41 43 44 45 47 48 49 50 52 53 56 62 64 ;-509.985107;-674;0
806;1 3 5 9 10 11 12 14 15 17 18 25 29 30 31 33 35 41 42 44 49 50 54 57 61 62 63 64 ;-510.178650;-666;0
807;7 9 10 13 17 18 19 21 26 29 30 31 35 36 41 44 50 51 54 55 57 58 ;-510.059479;-414;0
808;1 2 7 8 9 10 14 17 18 19 21 23 24 28 29 31 32 34 36 39 44 45 48 51 54 58 61 62 ;-510.282166;-690;0
809;2 3 4 11 12 13 14 15 20 21 29 33 34 40 43 44 45 47 48 49 51 52 53 58 59 61 ;-510.370819;-582;0
810;4 11 12 13 16 22 26 27 28 29 31 32 34 35 36 37 38 39 40 42 57 59 61 62 63 64 ;-510.456787;-580;0
811;2 5 7 9 10 13 14 16 19 21 23 24 27 35 38 39 40 43 44 48 53 60 ;-510.335388;-412;0
812;2 6 8 9 10 12 14 16 17 19 25 26 31 35 36 37 40 41 45 46 56 57 58 59 61 ;-510.369446;-538;0
813;2 5 9 15 16 17 19 20 25 34 35 36 37 38 40 42 46 49 50 53 56 57 58 59 62 ;-510.405914;-540;0
814;3 8 15 16 21 28 29 31 32 36 37 39 42 44 46 47 50 52 53 56 57 58 59 61 ;-510.393127;-500;0
815;1 3 6 8 10 11 12 14 17 18 20 21 25 30 33 35 42 43 44 49 51 52 54 55 56 57 59 61 64 ;-510.667480;-734;0
816;5 6 7 8 9 12 18 19 26 30 32 36 39 40 49 50 52 53 54 57 58 61 63 ;-510.600494;-456;0
817;1 3 10 14 15 16 17 19 20 21 22 23 25 26 27 28 29 30 37 45 47 48 49 50 53 58 62 ;-510.736847;-622;0
818;4 8 10 13 14 24 26 27 30 32 35 36 37 39 43 48 49 50 51 53 55 58 59 62 ;-510.716370;-494;0
819;4 7 8 9 10 11 12 16 20 21 24 30 32 36 37 42 46 47 52 55 ;-510.507935;-340;0
820;2 7 8 13 15 17 19 22 23 24 26 30 32 38 40 41 43 44 45 47 48 51 53 55 56 57 58 60 61 64 ;-510.839020;-782;0
821;3 5 15 17 18 19 21 23 25 26 30 37 40 42 46 49 63 ;-510.514008;-244;0
822;5 6 7 8 10 12 16 17 19 21 22 25 26 28 33 36 38 43 47 51 52 54 57 59 63 ;-510.549866;-540;0
823;2 3 4 6 7 8 9 10 11 15 16 18 20 21 22 23 25 29 32 34 37 50 52 53 54 55 56 61 63 64 ;-510.867554;-772;0
824;2 9 10 11 12 13 16 25 26 28 29 31 34 36 38 47 53 57 60 ;-510.614075;-302;0
825;5 7 11 12 13 16 19 21 23 24 27 29 31 32 33 34 37 39 40 43 45 47 48 57 ;-510.581818;-484;0
826;4 7 8 14 16 19 20 22 26 30 33 34 35 36 42 44 46 48 51 54 57 59 61 62 ;-510.554474;-488;0
827;1 8 9 16 18 22 26 35 37 42 43 44 48 53 54 57 58 59 61 ;-510.304718;-304;0
828;5 7 13 15 17 19 23 27 29 34 35 37 38 39 40 47 48 55 56 58 62 ;-510.132843;-368;0
829;11 12 17 26 29 31 32 34 37 38 41 44 45 47 51 53 60 61 63 64 ;-509.927612;-340;0
830;2 4 7 17 18 19 20 28 34 36 39 41 43 44 48 52 55 56 60 62 63 ;-509.759033;-370;0
831;3 4 7 8 12 17 18 19 20 27 32 36 39 40 41 43 44 49 50 51 55 56 59 60 63 ;-509.778595;-526;0
832;2 3 4 9 10 11 18 19 22 25 34 36 41 42 44 46 48 50 51 53 56 ;-509.610565;-370;0
833;1 5 13 17 20 23 27 31 34 36 37 39 41 42 45 48 49 50 51 52 55 59 ;-509.490997;-410;0
834;1 5 9 14 16 17 21 22 25 27 28 29 31 36 38 40 45 46 48 50 53 56 59 60 61 ;-509.525177;-538;0
835;1 2 3 6 13 14 20 23 24 25 27 28 33 35 36 45 48 49 52 56 58 59 60 ;-509.461090;-456;0
836;1 3 7 8 11 18 20 26 28 29 30 32 35 43 44 47 49 55 56 59 62 ;-509.306213;-380;0
837;1 2 4 5 6 8 13 21 23 24 26 29 31 32 34 35 39 40 43 44 48 53 55 56 61 63 64 ;-509.436096;-618;0
838;2 4 6 11 12 15 27 28 29 31 35 37 38 42 44 45 61 63 64 ;-509.186157;-300;0
839;2 5 6 8 13 14 15 18 19 20 22 24 26 28 30 31 32 33 34 41 43 54 56 57 58 59 ;-509.263397;-574;0
840;1 4 5 9 10 11 12 13 18 21 25 28 29 31 34 37 39 41 42 44 45 48 49 53 57 59 61 63 ;-509.457153;-672;0
841;1 2 3 4 5 7 13 14 15 18 20 21 24 38 39 40 46 48 52 53 55 58 64 ;-509.386444;-450;0
842;4 5 11 12 13 14 20 23 24 25 26 27 31 32 40 42 53 54 57 58 64 ;-509.232788;-380;0
843;3 4 7 8 16 19 20 23 26 28 33 36 40 41 43 44 52 57 58 60 61 ;-509.058136;-362;0
844;1 2 3 6 7 8 11 12 15 21 23 29 30 31 32 33 34 35 36 37 38 39 40 42 44 45 46 47 52 57 59 60 ;-509.504730;-886;0
845;1 3 5 7 9 10 11 12 13 16 18 19 30 31 33 38 41 42 46 48 49 51 52 55 57 58 62 ;-509.649719;-632;0
846;1 3 4 6 7 9 13 15 16 21 23 24 26 27 28 32 33 40 48 51 58 61 ;-509.546112;-422;0
847;4 6 9 14 15 18 20 22 23 25 26 28 29 30 31 32 35 44 45 46 52 54 57 61 64 ;-509.582062;-540;0
848;1 2 3 4 7 8 10 12 14 17 18 20 26 33 34 42 45 51 57 59 64 ;-509.417450;-370;0
849;8 10 11 13 15 16 18 21 23 29 40 42 43 44 47 48 49 58 60 ;-509.170776;-300;0
850;2 3 4 6 7 8 15 17 18 21 22 23 25 26 27 28 31 32 37 38 39 40 45 47 49 50 52 54 56 63 ;-509.477661;-770;0
851;1 2 4 5 6 14 15 16 22 23 24 30 35 37 40 42 43 44 49 51 52 54 56 57 60 61 ;-509.574615;-592;0
852;1 2 4 6 11 15 18 20 22 30 31 32 39 43 49 55 57 62 63 64 ;-509.370880;-336;0
853;1 3 4 6 9 14 20 34 40 41 43 44 46 50 51 52 55 56 57 59 61 62 ;-509.259094;-414;0
854;2 3 4 5 7 8 10 12 13 16 18 19 20 21 22 31 36 39 40 44 45 52 54 56 60 61 62 64 ;-509.449646;-672;0
855;6 9 12 13 14 19 23 24 27 29 33 35 40 41 48 49 52 58 59 60 ;-509.260834;-348;0
856;4 7 8 10 12 16 17 23 24 26 28 31 32 35 38 40 41 43 46 48 54 56 61 62 63 64 ;-509.334106;-572;0
857;5 6 7 11 14 15 16 17 18 19 27 29 30 38 39 40 41 44 45 46 51 53 54 55 56 60 62 63 ;-509.540253;-686;0
858;2 4 5 6 7 10 12 18 21 22 24 29 32 35 36 37 39 40 44 45 46 47 51 57 59 61 63 ;-509.675995;-626;0
859;2 5 7 8 9 13 17 20 21 24 25 27 28 31 32 35 39 40 45 51 52 55 56 ;-509.599548;-444;0
860;4 5 6 7 8 15 17 18 21 22 25 32 33 35 40 41 43 47 52 56 58 59 60 63 ;-509.583710;-496;0
861;1 11 12 13 15 17 19 27 29 32 33 40 44 45 46 48 49 52 56 ;-509.344940;-304;0
862;1 2 3 5 7 12 13 19 23 27 28 29 33 35 37 41 42 43 48 49 51 55 56 57 58 62 ;-509.429230;-582;0
863;3 5 13 19 20 28 31 33 35 42 54 57 61 63 ;-509.028961;-164;0
864;7 8 9 10 11 13 14 15 16 26 35 36 37 38 39 40 41 43 45 47 48 58 61 62 64 ;-509.037048;-516;0
865;1 4 6 8 9 12 14 17 20 21 22 24 27 28 29 31 32 40 41 44 48 50 55 57 61 62 64 ;-509.181488;-634;0
866;14 17 18 19 20 21 22 23 24 26 27 28 30 32 34 43 49 50 54 56 58 62 63 64 ;-509.138580;-472;0
867;5 6 7 13 14 19 25 28 29 32 37 40 42 43 44 57 58 59 62 63 ;-508.948090;-344;0
868;4 8 9 15 18 21 22 27 33 34 35 37 38 40 43 45 46 47 48 50 51 53 57 59 60 61 ;-509.034576;-584;0
869;2 4 9 12 13 17 18 20 24 30 33 35 41 42 44 45 49 50 51 52 57 58 59 60 63 64 ;-509.107025;-572;0
870;2 5 7 8 14 15 16 17 18 19 20 24 27 28 32 38 39 40 46 47 48 49 50 52 55 58 60 64 ;-509.289642;-668;0
871;1 9 12 20 21 22 23 25 28 30 31 38 39 47 49 50 61 63 64 ;-509.065430;-314;0
872;1 5 6 9 10 14 15 18 20 22 24 25 26 33 37 41 43 45 49 51 52 53 56 61 64 ;-509.091736;-532;0
873;3 7 8 9 15 16 20 21 29 31 35 36 39 40 41 43 47 50 51 52 55 56 57 ;-509.014893;-442;0
874;4 5 10 15 21 26 28 29 31 32 33 34 35 37 38 42 56 57 59 62 63 64 ;-508.908478;-416;0
875;2 5 7 14 19 28 29 30 31 32 33 38 39 40 41 42 43 44 47 49 51 53 57 59 63 ;-508.946289;-542;0
876;1 11 12 21 22 33 34 38 42 44 50 51 55 56 58 60 62 ;-508.639282;-240;0
877;1 2 5 6 7 17 20 21 22 27 28 29 34 35 37 38 44 45 47 49 50 53 54 56 59 60 62 ;-508.777649;-630;0
878;3 10 12 17 18 21 33 35 42 43 46 47 49 53 54 55 56 57 58 60 61 62 63 ;-508.706146;-446;0
879;3 6 19 20 22 23 28 31 32 33 35 38 39 40 43 45 47 50 52 54 63 ;-508.548340;-370;0
880;1 2 4 10 17 20 21 22 23 25 26 29 30 31 33 34 35 36 39 40 43 44 45 47 51 54 56 59 60 ;-508.797729;-728;0
